method,seed,intent_id,intent_name,feature_id,test_intent_support,active_test_ids,top_k_observed,top20_intent_purity,top20_locale_entropy,cross_locale_stability,heldout_auc,validation_auc,validation_stability,top_ids
Blockwise SAE control,20260828,2,transport_ticket,461,35,101,20,0.8,0.4689955935892812,0.3251135978736178,0.9539233354439628,0.8901923548149963,0.6880436492113802,5128|12604|12618|12511|12162|12340|12536|12722|12150|12873|14646|12160|12293|12537|12308|12874|12468|12802|14214|12166
Blockwise SAE control,20260828,3,takeaway_query,1797,35,26,20,0.3,1.0,-0.003900144368201096,0.5827626516000195,0.5826198630136986,0.7226384808032985,2773|2432|3413|2684|4934|16892|2679|16883|10319|17113|2717|5341|2975|14315|726|3723|17081|15651|4224|16280
Blockwise SAE control,20260828,4,qa_stock,2514,26,39,20,0.4,0.6098403047164004,0.04555397900307634,0.7075249699314962,0.7495711835334476,-0.006014611367077047,16455|14473|14342|16050|14189|10956|11166|14253|16225|1042|10263|14475|7767|15982|9233|15401|13694|14190|14544|14820
Blockwise SAE control,20260828,5,general_greet,2387,1,90,20,0.0,0.7219280948873623,0.03345703937363856,0.48483316481294236,0.49829931972789115,,9326|15777|11685|16248|6267|6055|5152|2384|10286|8260|5026|738|1870|412|7289|15326|4601|6568|16437|16419
Blockwise SAE control,20260828,6,recommendation_events,250,43,10,10,0.1,0.9709505944546686,-0.00162097411542764,0.5101172729079706,0.608337258596326,,6860|11610|11633|13567|170|3936|4347|3550|3295|4776
Blockwise SAE control,20260828,7,music_dislikeness,755,4,10,10,0.0,1.0,-0.0016708836930367634,0.4983130904183536,0.499151103565365,-0.001697792869269949,5152|473|11455|9406|6371|5531|4290|10353|11409|6457
Blockwise SAE control,20260828,8,iot_wemo_off,2107,18,11,11,0.36363636363636365,0.9456603046006401,-0.0014579454562333788,0.6099811676082864,0.7495748299319729,0.9771929757761438,1551|4201|3298|4966|2566|10268|11643|768|5652|10323|491
Blockwise SAE control,20260828,9,cooking_recipe,368,72,109,20,0.9,0.6098403047164004,0.5850841690003595,0.905036640577041,0.9233836206896553,0.8901706888730522,10099|9966|9941|10206|10171|10100|10177|10107|9962|10621|10226|10078|9980|10045|9930|10132|9923|10080|4554|10164
Blockwise SAE control,20260828,10,qa_currency,1393,39,93,20,0.95,0.0,0.8710798064130935,0.999667340739379,0.9999279123414071,0.8684976536559567,14762|281|14620|14973|13796|14599|13738|14453|14437|13684|13685|14239|13982|14029|13896|14304|14241|14658|13722|14228
Blockwise SAE control,20260828,11,transport_traffic,37,15,34,20,0.6,0.4689955935892812,0.3997956002825938,0.9324754486962411,0.9055519759450172,0.8461153669937469,12736|12717|12675|12413|12869|12685|12838|11650|12672|12442|12789|12693|12240|6295|12759|12254|13215|4244|4482|6615
Blockwise SAE control,20260828,12,general_quirky,1052,169,71,20,0.5,0.8812908992306927,0.47831551050962173,0.550422699569373,0.5549741840309791,0.6424897440279834,6201|6325|6516|6229|8044|7741|6388|6515|7120|6725|6850|3614|1542|14356|8494|6424|6694|6337|7774|8674
Blockwise SAE control,20260828,13,weather_query,1874,156,79,20,0.95,0.0,0.027397829403865197,0.6461456395666921,0.6610593077956989,0.7031693762314848,491|4377|4871|5040|430|4266|951|299|6473|2545|826|4412|3614|1513|3426|2678|2178|738|3586|348
Blockwise SAE control,20260828,14,audio_volume_up,419,13,14,14,0.07142857142857142,1.0,0.2799271638503036,0.5363269556162957,0.4982905982905983,0.5774805747739028,2234|4659|317|4241|258|751|5550|6064|13717|1994|15464|4712|5958|13895
Blockwise SAE control,20260828,15,email_addcontact,2489,12,31,20,0.05,0.4689955935892812,0.34307000887458133,0.5367050067658998,0.49829931972789115,,5258|870|379|11366|10302|931|3683|4887|11536|3114|10940|16158|12707|11023|11505|11166|14179|10712|10915|6023
Blockwise SAE control,20260828,16,takeaway_order,747,22,44,20,0.55,0.0,0.34330241901272357,0.9063599333456769,0.9973601598173516,0.8207794350352053,3835|2480|168|132|3671|2336|2338|5488|2255|6112|1043|3020|3021|5406|1379|169|967|1831|170|2447
Blockwise SAE control,20260828,17,email_querycontact,814,26,35,20,0.55,0.934068055375491,0.8375260659907788,0.7476860325262773,0.7484303652968036,0.6791795955636221,16907|15815|13154|15982|16874|16583|16529|16983|16797|16975|15488|16532|11146|9327|13283|15983|3349|11075|4073|13491
Blockwise SAE control,20260828,18,iot_hue_lightup,914,27,64,20,0.35,0.934068055375491,0.16257998282209316,0.6964373417960633,0.62068350456621,0.24387631433890744,3700|1756|17135|14564|5339|3834|3762|5026|962|3595|4299|1804|2075|2975|456|1360|3543|6600|3542|13689
Blockwise SAE control,20260828,19,recommendation_locations,2676,31,125,20,0.3,0.6098403047164004,0.3885481075526091,0.7923490065570529,0.5990151080512527,0.3522195185973154,12054|11706|14877|15095|11916|11969|2651|12256|11875|12066|14792|12797|14044|11911|12930|11802|11841|11947|13619|11954
Blockwise SAE control,20260828,20,play_audiobook,1897,41,16,16,0.125,0.8112781244591328,0.10933599536689506,0.522065379519528,0.4991408934707904,,11474|9720|13694|10338|16851|15326|9895|6434|7098|17123|16613|12724|12869|16880|9182|14644
Blockwise SAE control,20260828,21,lists_createoradd,933,39,316,20,0.15,0.9709505944546686,0.770966219931691,0.9477724960824995,0.8923312296806274,0.83441377928982,10430|10858|6850|10895|10590|11215|11162|10792|10508|10979|11426|10674|10940|11085|11174|10790|10588|11075|11107|10462
Blockwise SAE control,20260828,22,news_query,1836,124,91,20,0.85,0.934068055375491,0.39411600592513374,0.6878147543214918,0.5868761061946903,0.4013209122910167,2201|2203|4391|3037|2496|2438|5411|6372|4662|1093|3624|6683|9384|4567|969|4400|5296|3101|9316|9270
Blockwise SAE control,20260828,23,alarm_query,2182,34,62,20,0.45,0.8812908992306927,0.015076340062749658,0.6846756084847027,0.7093236951727517,0.5543228496449246,508|4851|7844|4145|13363|1483|61|861|4121|14817|3829|9114|6101|59|1646|8795|6992|9812|13031|8825
Blockwise SAE control,20260828,24,iot_wemo_on,112,10,49,20,0.15,0.6098403047164004,0.26253646413338955,0.6943881000676133,0.497870528109029,-0.0033417819159081235,4154|16693|1551|5050|4799|4240|14555|4201|15155|5652|41|321|3298|15348|80|13451|9656|1072|2566|11174
Blockwise SAE control,20260828,25,general_joke,2486,19,60,20,0.9,0.9709505944546686,0.7611932300985256,0.9732558762113828,0.9162407722884724,0.8311896725890127,2721|6147|4217|4982|1256|412|1372|4216|527|494|1158|411|5952|4913|1579|8672|122|3330|124|12008
Blockwise SAE control,20260828,26,qa_definition,1679,57,68,20,0.65,0.7219280948873623,0.3115134906430937,0.6599528708407914,0.7946498665410582,0.6310407010482135,13288|14761|14879|13166|13069|13165|14817|12986|13908|14857|10125|13361|11141|12982|13863|4086|13102|6439|12957|494
Blockwise SAE control,20260828,27,social_query,1979,25,35,20,0.2,1.0,0.38113947562371214,0.575385660890248,0.6221203071672355,0.7906298946879572,11426|15304|15321|11339|11858|15444|15249|3127|16427|3128|8042|15326|3398|9569|2957|17087|7181|13043|16354|10220
Blockwise SAE control,20260828,28,music_settings,76,6,91,20,0.0,0.0,-0.008227874912916627,0.5662277740265587,0.49829642248722317,0.483295391367535,13983|2908|11644|10286|7808|11914|6928|13855|14117|4951|16320|13135|4917|16703|9362|12098|14912|9035|2201|13607
Blockwise SAE control,20260828,30,calendar_remove,1256,67,132,20,0.35,0.0,0.383771068874816,0.7326192203409014,0.8284313725490196,0.8706426796076139,8888|10828|10743|11053|10527|10462|11168|10887|10444|10433|8732|7836|10508|7500|6798|8516|10565|6162|11023|8949
Blockwise SAE control,20260828,31,iot_hue_lightdim,2639,21,2,2,0.0,0.0,0.0,0.499660671869698,0.6424283263905904,,14|2164
Blockwise SAE control,20260828,32,calendar_query,1726,126,171,20,0.45,0.9927744539878083,0.11915594352876528,0.5959250695352033,0.6064755055627267,-0.01054156308968933,7316|7496|8782|7693|7539|63|8058|10493|14071|15181|2035|7266|10931|2432|10455|16467|8043|2773|7690|5529
Blockwise SAE control,20260828,33,email_sendemail,1443,114,98,20,0.55,0.934068055375491,0.3727098161318048,0.6929978239221037,0.7075217391304349,0.36693908042023066,15829|16506|16519|16781|11146|16955|16956|15841|17069|16766|16029|16758|16002|16455|16518|15828|11026|15911|16275|16624
Blockwise SAE control,20260828,34,iot_cleaning,2567,26,117,20,0.95,0.0,0.7480068316740709,0.9800240548031166,0.99991452991453,0.9303906182110258,864|292|1575|2959|2903|6159|1059|4043|1924|1151|2960|2434|290|5330|3841|4013|5697|4240|4201|4173
Blockwise SAE control,20260828,35,audio_volume_down,537,11,15,15,0.0,0.8366407419411672,-0.0021647474556412563,0.49746364558674333,0.497870528109029,0.7987028962397297,6295|15635|15703|13340|14857|5577|10426|5912|4712|12759|15138|10846|5584|12629|6319
Blockwise SAE control,20260828,36,play_radio,697,72,201,20,0.85,1.0,0.6060190138592843,0.9167290131982812,0.8729383680555556,0.914866992414315,9326|9237|9520|9561|9316|9362|3101|9303|9632|9361|9565|6013|9212|9384|9204|9507|9402|5614|9528|9494
Blockwise SAE control,20260828,38,datetime_convert,2438,15,21,20,0.25,0.8112781244591328,0.7594598693280843,0.6647928660119652,0.8745748299319728,0.5826349919341107,944|5332|10125|5333|5497|4845|1803|14787|14822|1120|13639|11180|12818|13761|7654|16297|8129|5997|11279|13102
Blockwise SAE control,20260828,39,qa_maths,1332,25,11,11,0.18181818181818182,0.6840384356390417,-0.0014272536848092064,0.5385117227319063,0.6243622448979592,-0.002396151611808533,11257|3193|14223|14822|13221|13172|5554|13554|17147|13340|2472
Blockwise SAE control,20260828,40,iot_hue_lightoff,540,43,68,20,0.45,0.0,0.22537892889529315,0.902333532100974,0.7115818298969072,0.5581304212525452,5888|4024|4026|2690|4992|3326|651|914|2566|3785|2774|2711|3098|2965|1774|1454|3774|6041|2168|428
Blockwise SAE control,20260828,41,iot_hue_lighton,588,3,9,9,0.0,0.0,0.0,0.4984822934232715,0.499151103565365,,14382|12951|6572|10339|11585|2271|8570|11650|14770
Blockwise SAE control,20260828,42,transport_query,1011,51,44,20,0.1,0.934068055375491,0.2654022475536249,0.5125363823966337,0.5810862497609486,0.8486336889551,14792|12409|525|13031|12779|1043|11947|12248|13630|11953|12797|16145|8004|13318|12526|13823|1653|7598|13625|11681
Blockwise SAE control,20260828,43,music_likeness,800,36,20,20,0.15,0.7219280948873623,0.06455972851312242,0.5388102546612096,0.5958119658119657,0.080280638083465,4998|3178|9562|7141|5258|4283|4560|2387|16593|3915|4058|2400|6371|1379|5912|10590|1425|1831|12473|6064
Blockwise SAE control,20260828,44,email_query,2546,119,108,20,0.9,0.4689955935892812,0.5848390926459912,0.7809153145287598,0.8647151292078828,0.5978117042539948,16170|17020|16719|16427|16677|16399|17069|16061|16089|16010|15862|17156|16271|17075|17087|16168|16263|16916|17142|17098
Blockwise SAE control,20260828,45,play_music,441,176,200,20,0.8,0.6098403047164004,0.24028798563353773,0.6288777595076843,0.6449594690169195,0.3093986191300274,13983|4136|555|4960|779|296|2396|4550|3727|3205|14101|397|3002|3550|1489|4838|5554|3723|5593|1121
Blockwise SAE control,20260828,46,audio_volume_mute,864,32,18,18,0.2222222222222222,0.7642045065086203,-0.0024193293104765486,0.5599455040871933,0.8329052511415523,0.896524465961639,3280|2082|158|2591|3222|4896|10338|608|4090|16050|4854|4994|3581|9254|4831|16496|11607|5525
Blockwise SAE control,20260828,47,social_post,369,81,152,20,0.75,0.8812908992306927,0.8561379051837597,0.8945849209098256,0.8027820121951219,0.8941220726389756,15401|15556|15508|15723|15177|15280|15333|6500|15275|15670|15706|15166|15445|15459|15513|15276|15647|15208|15557|15197
Blockwise SAE control,20260828,48,alarm_set,1195,41,52,20,0.6,0.0,0.0618964641925902,0.7151874473989017,0.7900573088396923,0.8320345593833447,5635|5365|5082|2288|2334|939|12127|3161|4319|1264|1719|7044|3761|174|3694|5475|12308|7291|612|6836
Blockwise SAE control,20260828,49,qa_factoid,2508,141,125,20,0.75,0.9709505944546686,0.5571493004370517,0.6258971869535658,0.6886607142857143,0.6323414150903173,14306|15095|14417|13974|14317|14096|13798|14316|14877|14154|15055|14933|14118|17123|14015|3532|5997|4254|14884|13521
Blockwise SAE control,20260828,50,calendar_set,816,209,101,20,0.45,0.6098403047164004,0.41196478135871756,0.5828025201558709,0.6081420454545455,0.7166560650536072,8868|8618|8436|7609|8900|7751|8073|1675|5225|8410|4487|12608|3441|6411|7057|8302|1589|6732|9054|8343
Blockwise SAE control,20260828,51,play_game,2562,35,46,20,0.45,0.28639695711595625,0.6285081625591826,0.6667527154059716,0.6823990549828179,0.4706854396703828,6282|10080|10319|10339|10323|10247|10292|10268|10276|7057|1423|15556|10399|8857|8907|13083|8140|10288|7902|7606
Blockwise SAE control,20260828,52,alarm_remove,1158,21,64,20,0.15,0.6098403047164004,0.17920111280143408,0.7777158369285956,0.8238441780821918,0.701165253355254,3771|6162|2985|1483|1646|5292|5051|862|508|4776|63|8867|4145|4851|5116|796|3834|940|4896|3162
Blockwise SAE control,20260828,53,lists_remove,1063,52,52,20,0.35,0.0,-0.005442389473959661,0.599434815870001,0.6377113452585149,0.24294218118004518,10808|10590|10970|14000|10430|1833|11162|10957|10792|10828|10636|10565|10915|10712|399|3435|8888|10816|13494|11238
Blockwise SAE control,20260828,54,transport_taxi,896,23,26,20,0.85,0.7219280948873623,0.699226194271642,0.9127186831032701,1.0,0.9377009961298367,12212|12299|12844|12608|12553|12213|12710|12383|12244|12905|12121|12161|12745|12329|12558|16797|12716|12377|9182|12436
Blockwise SAE control,20260828,55,recommendation_movies,2558,20,10,10,0.2,0.8812908992306927,-0.0015389322867573312,0.5487618724559024,0.4991482112436116,,11634|8426|11773|7894|12051|6720|8960|5930|12020|13717
Blockwise SAE control,20260828,56,iot_coffee,2602,36,53,20,0.7,0.4689955935892812,0.6030995689703628,0.7182526148249204,0.748787100456621,0.7010782793867599,4084|1276|11915|4988|2753|5917|3321|11914|2812|668|5017|2733|4798|3184|4544|2717|6061|10077|3196|2447
Blockwise SAE control,20260828,57,music_query,120,35,243,20,0.6,0.8112781244591328,0.7086767582183462,0.8798694656860357,0.7893717728055077,0.7589830827895444,1807|484|2387|4428|1940|5250|761|3741|2373|1872|3178|1622|4998|4086|4477|1777|4560|6134|5912|9827
Blockwise SAE control,20260828,58,play_podcasts,1559,63,123,20,1.0,0.9927744539878083,0.6514116913844505,0.9174931016583341,0.9219181034482758,0.7542020895571783,11409|11345|11474|11318|11279|11417|11459|11303|11261|11366|11340|11539|11259|11368|11458|11438|11470|11296|11467|11270
Blockwise SAE control,20260828,59,lists_query,933,51,316,20,0.35,0.9709505944546686,0.770966219931691,0.933523563693561,0.9913624111737319,0.83441377928982,10430|10858|6850|10895|10590|11215|11162|10792|10508|10979|11426|10674|10940|11085|11174|10790|10588|11075|11107|10462
Blockwise SAE control,20260829,0,datetime_query,2572,88,46,20,0.5,0.4689955935892812,0.6139949323756306,0.6443694760101009,0.6474057971014492,0.30548437737260986,4112|4253|3091|3118|2309|4881|5204|660|5997|3606|2801|3532|5333|4772|50|5427|14787|4845|5332|5497
Blockwise SAE control,20260829,1,iot_hue_lightchange,1178,36,36,20,0.95,0.6098403047164004,0.3915561428031848,0.8044944671820525,0.6848869453924915,-0.007107480871079528,2551|456|2283|3542|3734|4247|4248|4826|1960|897|4803|263|3674|4249|1427|2816|3050|2542|5156|2351
Blockwise SAE control,20260829,2,transport_ticket,73,35,81,20,0.5,0.9927744539878083,0.7692605814564941,0.9517315279333689,0.9932001960303847,0.8624451982277815,12873|12354|12162|12453|12874|12634|12802|12402|12581|12293|12430|12618|12722|12252|12537|12340|12511|12376|12446|12908
Blockwise SAE control,20260829,3,takeaway_query,2221,35,32,20,0.4,0.28639695711595625,-0.0029970248169371412,0.6396035263747504,0.7873501712328769,0.8094902764027871,3671|168|5406|8079|9137|2480|1247|2336|6446|1379|10220|2908|3021|11999|169|6322|15634|11922|2255|5955
Blockwise SAE control,20260829,4,qa_stock,1710,26,48,20,0.85,0.0,0.8654284865849283,0.9606102598964598,0.9285714285714286,0.8031543870799129,14644|14475|14820|4606|14544|14253|14904|13934|14473|14342|451|14874|14189|14926|14090|14555|13734|680|14406|14925
Blockwise SAE control,20260829,5,general_greet,1409,1,9,9,0.0,0.9182958340544896,-0.0013805495105218284,0.49848331648129424,0.49829931972789115,,6014|6267|4187|6533|6710|7189|14879|3598|7570
Blockwise SAE control,20260829,6,recommendation_events,523,43,43,20,0.35,1.0,0.2679293531640229,0.6227469687934803,0.6080232375569163,0.5756849006508852,11860|11773|6973|9110|7946|3911|11841|11598|5671|6720|8322|5722|11705|5016|12166|7026|12813|9059|11875|11681
Blockwise SAE control,20260829,7,music_dislikeness,1887,4,98,20,0.0,0.8112781244591328,0.04116665819957824,0.7301788124156545,0.499151103565365,,5152|11455|6229|11259|6388|6515|6221|11409|3907|6424|16228|6550|8667|10743|6101|13681|14356|6417|9074|10985
Blockwise SAE control,20260829,8,iot_wemo_off,1233,18,20,20,0.1,0.4689955935892812,-0.0019995929859747924,0.5526553672316384,0.7497874149659863,0.9385683000324847,10317|10288|451|4966|1093|3576|2203|12159|4154|3603|4662|15911|10985|7876|1551|4201|16630|10365|12340|4400
Blockwise SAE control,20260829,9,cooking_recipe,2522,72,29,20,0.8,0.9927744539878083,0.05487768765032134,0.6305008824432167,0.625,0.31445259040689333,10081|9918|10182|10080|10150|10093|6542|1318|10206|10164|9943|9941|10099|14700|8058|9994|9966|9976|9923|9815
Blockwise SAE control,20260829,10,qa_currency,1552,39,55,20,0.95,0.0,0.8068587023239698,0.9997023575036549,0.9999639561707037,0.8649694003079905,14620|14599|13796|14973|14762|281|13738|14029|13685|14304|14453|13982|14658|14437|13847|13684|14228|14241|13741|13567
Blockwise SAE control,20260829,11,transport_traffic,450,15,78,20,0.65,0.4689955935892812,0.46274487069756465,0.9317078677051586,0.6833655498281787,0.4869992137904815,12869|12675|12413|12717|12838|12685|12672|12789|12254|12736|12693|12442|12707|12437|12240|12354|1872|6500|1084|12289
Blockwise SAE control,20260829,12,general_quirky,2049,169,50,20,0.4,0.8112781244591328,0.39717558433354266,0.5320074160044479,0.5241563710123548,0.683818050423345,6325|6229|3614|6388|6201|6672|9155|4672|6746|7120|7450|6550|6172|2840|15177|6516|2408|6515|11204|1542
Blockwise SAE control,20260829,13,weather_query,397,156,113,20,0.9,0.7219280948873623,0.807094190328722,0.8060806251595726,0.7872003808243727,0.8081144855561988,790|2611|2917|3507|1866|2890|726|1308|299|2545|6194|6473|14877|5524|4486|764|4266|3406|2220|2178
Blockwise SAE control,20260829,14,audio_volume_up,840,13,25,20,0.05,0.28639695711595625,0.8053206259068242,0.5347130027333074,0.4982905982905983,,3590|6064|317|3486|4659|751|13186|15904|4241|15127|13064|14817|12987|8868|16772|13761|7199|13734|7892|10099
Blockwise SAE control,20260829,15,email_addcontact,1791,12,88,20,0.25,0.0,0.6447735323660201,0.9527937528191249,0.9987244897959184,0.8560111937341147,11146|16225|15829|16781|10954|17111|16911|16797|17090|16777|10956|15946|16956|16694|15948|16955|16519|16529|16470|15828
Blockwise SAE control,20260829,16,takeaway_order,1054,22,83,20,0.5,0.4689955935892812,0.4072403422099272,0.8576343886934518,0.9139554794520548,0.8889277326726973,2338|2163|3835|5570|3413|3671|2480|2255|5966|132|2684|668|5488|525|12308|89|11125|2773|8635|12536
Blockwise SAE control,20260829,17,email_querycontact,291,26,1,1,1.0,0.0,0.0,0.5192307692307693,0.4995719178082192,,16583
Blockwise SAE control,20260829,18,iot_hue_lightup,2231,27,30,20,0.35,1.0,0.10648638254341523,0.6819361013512663,0.4974315068493151,0.33007983376575556,2403|1804|14820|13177|9768|9875|8402|11426|2234|5014|1993|1756|6213|8322|11339|5911|4272|3762|4026|1160
Blockwise SAE control,20260829,19,recommendation_locations,4,31,134,20,0.35,0.28639695711595625,0.2451384746599605,0.8099937394971827,0.8192292981449607,0.5577699972202461,11916|11706|11969|11802|11841|13619|6663|11844|11959|11782|12054|15113|11911|11839|14044|12066|11778|11947|12098|14792
Blockwise SAE control,20260829,20,play_audiobook,1958,41,87,20,0.7,0.6098403047164004,0.3895649952686628,0.7496979342871665,0.6194158075601375,0.25027222263297444,9746|9856|10338|9720|9896|9767|11733|11273|11427|9732|12104|9855|9909|4001|9680|14508|9895|9812|9754|9897
Blockwise SAE control,20260829,21,lists_createoradd,414,39,125,20,0.35,0.28639695711595625,0.6393809093627985,0.6889460829372062,0.6574870912220309,0.3858454152507778,10427|11023|10538|10756|10757|10812|10940|7774|11085|10815|10645|10770|11177|10678|10513|10759|8771|11536|10753|10895
Blockwise SAE control,20260829,22,news_query,1991,124,163,20,1.0,0.6098403047164004,0.5435274266707794,0.8154859126173949,0.803566371681416,0.6260845825518222,2438|441|3037|5688|4023|3039|2496|1061|1474|5296|6129|2203|1063|2237|1593|2921|5411|178|5297|4567
Blockwise SAE control,20260829,23,alarm_query,731,34,170,20,0.45,0.0,0.3371557274610987,0.9916496250852079,0.9897084048027444,0.8593223431158665,862|861|6162|796|4851|1454|1774|1658|1862|5292|2168|5122|2985|399|920|3986|3435|4017|3771|63
Blockwise SAE control,20260829,24,iot_wemo_on,2467,10,13,13,0.0,0.6193821946787638,-0.001542975143008446,0.4978025693035835,0.49744463373083475,-0.003695085668923564,16693|8681|6496|4154|14791|15968|484|11174|15358|16446|13451|8907|11681
Blockwise SAE control,20260829,25,general_joke,788,19,57,20,0.8,0.8112781244591328,0.6498100052496569,0.9727829237386446,0.9155309483248155,0.6990985918022088,6147|2721|4217|1256|412|8672|4982|4216|1372|494|527|1158|4913|6517|411|5952|1579|3330|13074|14683
Blockwise SAE control,20260829,26,qa_definition,2593,57,106,20,1.0,0.9927744539878083,0.7651288364466718,0.8465258818637111,0.9078348249332706,0.8023407078258153,13288|13361|13900|13908|13863|13069|13165|12982|14995|12963|14378|14879|12957|14761|13799|13907|14857|14138|12986|13016
Blockwise SAE control,20260829,27,social_query,1943,25,98,20,0.2,0.934068055375491,0.0408585005018188,0.6064084267753993,0.625,0.9999999999999991,15345|15348|15444|1458|12999|11426|15321|15906|11339|15020|14601|2774|47|13297|4171|15511|11858|944|13283|369
Blockwise SAE control,20260829,28,music_settings,308,6,1,1,0.0,0.0,0.0,0.49983119513842,0.5,,13297
Blockwise SAE control,20260829,30,calendar_remove,1824,67,52,20,0.75,0.28639695711595625,0.17812160549701733,0.6523123781300323,0.7282106559901448,0.5894543676644479,8666|7820|9015|8925|1042|10828|4833|9088|8856|10956|7993|6928|8516|7080|7680|8241|7878|10568|6755|8732
Blockwise SAE control,20260829,31,iot_hue_lightdim,535,21,28,20,0.7,0.28639695711595625,0.3455347850743387,0.9036631279590221,0.8532835089438863,0.540493269341949,14|964|158|3280|468|3222|5988|2128|1778|1030|4896|2016|5349|5525|6015|2263|2795|189|5727|3582
Blockwise SAE control,20260829,32,calendar_query,452,126,43,20,0.2,0.0,0.0,0.5339270355104274,0.5957034851558177,0.10023528752377193,219|1655|7194|5433|7978|7542|6946|6039|6974|4614|13404|6050|2615|4383|2322|7291|6901|8044|7232|1264
Blockwise SAE control,20260829,33,email_sendemail,1049,114,239,20,0.75,0.28639695711595625,0.6873013196986827,0.8450712450362066,0.7611594202898551,0.6335281982920481,16162|16314|17011|16496|15756|15796|16630|16163|16096|16120|16357|17123|2438|16891|16402|17143|16622|8261|16956|15847
Blockwise SAE control,20260829,34,iot_cleaning,1591,26,92,20,0.95,0.0,0.6844931130689215,0.979337708518538,1.0,0.9395041603107429,6159|864|6764|292|1575|1941|2959|2903|5330|1059|2434|2960|290|4043|1151|1924|3841|4013|5697|4240
Blockwise SAE control,20260829,35,audio_volume_down,1584,11,70,20,0.25,0.28639695711595625,0.4641495559866206,0.9490115903710763,0.9963089153889835,0.7952864543663984,2795|189|5525|3837|3812|5481|5611|3809|5221|2796|4653|443|1715|3582|3581|4854|3838|1639|804|6166
Blockwise SAE control,20260829,36,play_radio,1810,72,22,20,0.85,0.4689955935892812,0.07783843334266022,0.6173769375383671,0.7659970238095238,0.8514340365463173,9326|9321|9317|9406|9619|9520|9601|9519|9212|9225|9542|9408|9394|9632|9507|2527|6093|9352|9250|15137
Blockwise SAE control,20260829,38,datetime_convert,1289,15,52,20,0.25,0.9709505944546686,0.6086636489159842,0.661293599729089,0.9997874149659863,0.7494117599355526,944|5333|5332|10125|5497|1803|4845|14787|1120|14822|4803|13761|564|15055|10365|13639|12957|14564|5010|6446
Blockwise SAE control,20260829,39,qa_maths,846,25,7,7,0.5714285714285714,0.9852281360342515,0.21104607449161358,0.5795446822969759,0.625,,13122|14223|13460|6506|14|13172|5047
Blockwise SAE control,20260829,40,iot_hue_lightoff,1508,43,163,20,0.8,0.7219280948873623,0.36845244406332256,0.97183860067581,0.9906035223367697,0.7953301639145313,914|3098|2774|2711|6041|4992|2690|651|999|3326|4346|4088|4171|2230|4026|3570|2965|428|3993|730
Blockwise SAE control,20260829,41,iot_hue_lighton,1813,3,12,12,0.0,0.41381685030363374,-0.0011195103781988004,0.49797639123102866,0.49957555178268254,,14382|12294|10571|5378|12299|12526|12162|12453|12354|12874|12873|10674
Blockwise SAE control,20260829,42,transport_query,836,51,80,20,0.5,0.6098403047164004,0.20313711753514094,0.7076468571659038,0.8265920826161789,0.6517595349677732,12437|13215|12693|6403|12789|12436|1872|12869|12672|14179|12797|12817|13774|12254|12366|12473|12717|12240|12582|13823
Blockwise SAE control,20260829,43,music_likeness,1590,36,84,20,0.45,1.0,0.13692079011276298,0.699527247233591,0.7443589743589745,0.42185865828547486,4086|150|3030|4671|3178|4998|3915|9562|15113|9871|3029|9541|11778|931|4672|2255|4560|5199|71|11744
Blockwise SAE control,20260829,44,email_query,2378,119,125,20,0.95,0.28639695711595625,0.4135104669344514,0.7620453586840141,0.7981941568898091,0.7898759740481295,16170|15785|16052|16766|17107|16271|17069|16002|16677|16010|16924|15763|16467|16276|16930|9263|16050|16627|16461|16814
Blockwise SAE control,20260829,45,play_music,1030,176,283,20,0.15,0.6098403047164004,0.6642024177897154,0.8610559390466268,0.710992329035417,0.6889491085891088,1807|2387|3433|4428|761|5261|1872|4086|484|3741|8672|2365|5250|2373|9827|362|6134|5912|1622|4909
Blockwise SAE control,20260829,46,audio_volume_mute,2336,32,70,20,0.85,0.8112781244591328,0.4965031174161638,0.9040041723433243,0.7904894406392695,0.7969836724243305,3582|2205|3460|2795|189|6166|3|3837|608|315|3812|5813|2206|5525|12104|2207|4653|1510|317|4994
Blockwise SAE control,20260829,47,social_post,814,81,91,20,0.9,0.8112781244591328,0.6216102727977966,0.6460206887409289,0.685322299651568,0.8426323949555002,15459|15652|15647|15518|15708|15409|15472|15399|15670|15651|15556|15557|15598|15592|15593|15676|17011|15548|15503|16273
Blockwise SAE control,20260829,48,alarm_set,731,41,170,20,0.1,0.0,0.3371557274610987,0.7840292649595441,0.9166862929816298,0.8593223431158665,862|861|6162|796|4851|1454|1774|1658|1862|5292|2168|5122|2985|399|920|3986|3435|4017|3771|63
Blockwise SAE control,20260829,49,qa_factoid,2359,141,22,20,0.5,0.28639695711595625,0.7465943260681237,0.540844741813365,0.6137797619047619,0.7887311393516717,12951|14395|14567|12972|14770|13625|14884|11861|13591|13575|2354|13853|13630|5615|4982|2355|13855|14440|15693|11267
Blockwise SAE control,20260829,50,calendar_set,1517,209,106,20,0.6,0.0,0.1899119853990199,0.6024598053174387,0.6247386363636364,0.40680671088526116,8900|7556|6923|7140|4130|7170|8949|8731|7844|8867|6865|7219|9053|16851|6902|6937|6162|7955|8394|8387
